date,value
"2025-04-09",902.59
"2025-04-10",902.59
"2025-04-11",902.59
"2025-04-12",902.59
"2025-04-13",902.59
"2025-04-14",902.59
"2025-04-15",902.59
"2025-04-16",902.59
"2025-04-17",902.59
"2025-04-18",902.59
"2025-04-19",902.59
"2025-04-20",902.59
"2025-04-21",902.59
"2025-04-22",902.59
"2025-04-23",902.59
"2025-04-24",902.59
"2025-04-25",902.59
"2025-04-26",902.59
"2025-04-27",902.59
"2025-04-28",902.59
"2025-04-29",902.59
"2025-04-30",902.59
"2025-05-01",868.43
"2025-05-02",868.43
"2025-05-03",868.43
"2025-05-04",868.43
"2025-05-05",868.43
"2025-05-06",868.43
"2025-05-07",868.43
"2025-05-08",868.43
"2025-05-09",868.43
"2025-05-10",868.43
"2025-05-11",868.43
"2025-05-12",868.43
"2025-05-13",868.43
"2025-05-14",868.43
"2025-05-15",868.43
"2025-05-16",868.43
"2025-05-17",868.43
"2025-05-18",868.43
"2025-05-19",868.43
"2025-05-20",868.43
"2025-05-21",868.43
"2025-05-22",868.43
"2025-05-23",868.43
"2025-05-24",868.43
"2025-05-25",868.43
"2025-05-26",868.43
"2025-05-27",868.43
"2025-05-28",868.43
"2025-05-29",868.43
"2025-05-30",868.43
"2025-05-31",868.43
"2025-06-01",833.53
"2025-06-02",833.53
"2025-06-03",833.53
"2025-06-04",833.53
"2025-06-05",833.53
"2025-06-06",833.53
"2025-06-07",833.53
"2025-06-08",833.53
"2025-06-09",833.53
"2025-06-10",833.53
"2025-06-11",833.53
"2025-06-12",833.53
"2025-06-13",833.53
"2025-06-14",833.53
"2025-06-15",833.53
"2025-06-16",833.53
"2025-06-17",833.53
"2025-06-18",833.53
"2025-06-19",833.53
"2025-06-20",833.53
"2025-06-21",833.53
"2025-06-22",833.53
"2025-06-23",833.53
"2025-06-24",833.53
"2025-06-25",833.53
"2025-06-26",833.53
"2025-06-27",833.53
"2025-06-28",833.53
"2025-06-29",833.53
"2025-06-30",833.53
"2025-07-01",842.55
"2025-07-02",842.55
"2025-07-03",842.55
"2025-07-04",842.55
"2025-07-05",842.55
"2025-07-06",842.55
"2025-07-07",842.55
"2025-07-08",842.55
"2025-07-09",842.55
"2025-07-10",842.55
"2025-07-11",842.55
"2025-07-12",842.55
"2025-07-13",842.55
"2025-07-14",842.55
"2025-07-15",842.55
"2025-07-16",842.55
"2025-07-17",842.55
"2025-07-18",842.55
"2025-07-19",842.55
